time, event, related key, current phrase, current input
27626, Key Deselected, Back, never too rich and never too thin, never too ricc
27643, Key Deselected, Back, never too rich and never too thin, never too ricc
27659, Key Deselected, Back, never too rich and never too thin, never too ricc
27677, Key Deselected, Back, never too rich and never too thin, never too ricc
27693, Key Deselected, Back, never too rich and never too thin, never too ricc
27710, Key Deselected, Back, never too rich and never too thin, never too ricc
27726, Key Deselected, Back, never too rich and never too thin, never too ricc
27743, Key Deselected, Back, never too rich and never too thin, never too ricc
27759, Key Deselected, Back, never too rich and never too thin, never too ricc
27776, Key Deselected, Back, never too rich and never too thin, never too ricc
27793, Key Deselected, Back, never too rich and never too thin, never too ricc
27810, Key Deselected, Back, never too rich and never too thin, never too ricc
27826, Key Deselected, Back, never too rich and never too thin, never too ricc
27843, Key Deselected, Back, never too rich and never too thin, never too ricc
27859, Key Deselected, Back, never too rich and never too thin, never too ricc
27876, Key Deselected, Back, never too rich and never too thin, never too ricc
27893, Key Deselected, Back, never too rich and never too thin, never too ricc
27910, Key Deselected, Back, never too rich and never too thin, never too ricc
27926, Key Deselected, Back, never too rich and never too thin, never too ricc
27943, Key Deselected, Back, never too rich and never too thin, never too ricc
27959, Key Deselected, Back, never too rich and never too thin, never too ricc
27976, Key Deselected, Back, never too rich and never too thin, never too ricc
27992, Key Deselected, Back, never too rich and never too thin, never too ricc
28009, Key Deselected, Back, never too rich and never too thin, never too ricc
28027, Key Deselected, Back, never too rich and never too thin, never too ricc
28031, Key Selected, O, never too rich and never too thin, never too ricc
28043, Key Deselected, O, never too rich and never too thin, never too ricc
28047, Key Selected, P, never too rich and never too thin, never too ricc
28192, Key Deselected, P, never too rich and never too thin, never too ricc
28196, Key Selected, Back, never too rich and never too thin, never too ricc
28757, Key Press, Back, never too rich and never too thin, never too ricc
28959, Pause Ended, Back, never too rich and never too thin, never too ric
28976, Key Selected, Back, never too rich and never too thin, never too ric
29041, Key Deselected, Back, never too rich and never too thin, never too ric
29058, Key Deselected, Back, never too rich and never too thin, never too ric
29076, Key Deselected, Back, never too rich and never too thin, never too ric
29092, Key Deselected, Back, never too rich and never too thin, never too ric
29109, Key Deselected, Back, never too rich and never too thin, never too ric
29126, Key Deselected, Back, never too rich and never too thin, never too ric
29143, Key Deselected, Back, never too rich and never too thin, never too ric
29158, Key Deselected, Back, never too rich and never too thin, never too ric
29176, Key Deselected, Back, never too rich and never too thin, never too ric
29192, Key Deselected, Back, never too rich and never too thin, never too ric
29209, Key Deselected, Back, never too rich and never too thin, never too ric
29223, Key Deselected, Back, never too rich and never too thin, never too ric
29240, Key Deselected, Back, never too rich and never too thin, never too ric
29256, Key Deselected, Back, never too rich and never too thin, never too ric
29273, Key Deselected, Back, never too rich and never too thin, never too ric
29289, Key Deselected, Back, never too rich and never too thin, never too ric
29307, Key Deselected, Back, never too rich and never too thin, never too ric
29323, Key Deselected, Back, never too rich and never too thin, never too ric
29340, Key Deselected, Back, never too rich and never too thin, never too ric
29356, Key Deselected, Back, never too rich and never too thin, never too ric
29374, Key Deselected, Back, never too rich and never too thin, never too ric
29389, Key Deselected, Back, never too rich and never too thin, never too ric
29406, Key Deselected, Back, never too rich and never too thin, never too ric
29423, Key Deselected, Back, never too rich and never too thin, never too ric
29440, Key Deselected, Back, never too rich and never too thin, never too ric
29456, Key Deselected, Back, never too rich and never too thin, never too ric
29473, Key Deselected, Back, never too rich and never too thin, never too ric
29489, Key Deselected, Back, never too rich and never too thin, never too ric
29491, Key Selected, F, never too rich and never too thin, never too ric
29758, Key Deselected, F, never too rich and never too thin, never too ric
29763, Key Selected, G, never too rich and never too thin, never too ric
29775, Key Deselected, G, never too rich and never too thin, never too ric
29779, Key Selected, H, never too rich and never too thin, never too ric
29875, Key Deselected, H, never too rich and never too thin, never too ric
29892, Key Deselected, H, never too rich and never too thin, never too ric
29896, Key Selected, J, never too rich and never too thin, never too ric
29925, Key Deselected, J, never too rich and never too thin, never too ric
29940, Key Deselected, J, never too rich and never too thin, never too ric
29956, Key Deselected, J, never too rich and never too thin, never too ric
29958, Key Selected, H, never too rich and never too thin, never too ric
30522, Key Press, H, never too rich and never too thin, never too ric
30724, Pause Ended, H, never too rich and never too thin, never too rich
30742, Key Selected, H, never too rich and never too thin, never too rich
30855, Key Deselected, H, never too rich and never too thin, never too rich
30872, Key Deselected, H, never too rich and never too thin, never too rich
30874, Key Selected, Space, never too rich and never too thin, never too rich
31439, Key Press, Space, never too rich and never too thin, never too rich
31642, Pause Ended, Space, never too rich and never too thin, never too rich 
31657, Key Selected, Space, never too rich and never too thin, never too rich 
31756, Key Deselected, Space, never too rich and never too thin, never too rich 
31760, Key Selected, B, never too rich and never too thin, never too rich 
31788, Key Deselected, B, never too rich and never too thin, never too rich 
31805, Key Deselected, B, never too rich and never too thin, never too rich 
31821, Key Deselected, B, never too rich and never too thin, never too rich 
31839, Key Deselected, B, never too rich and never too thin, never too rich 
31856, Key Deselected, B, never too rich and never too thin, never too rich 
31870, Key Deselected, B, never too rich and never too thin, never too rich 
31887, Key Deselected, B, never too rich and never too thin, never too rich 
31904, Key Deselected, B, never too rich and never too thin, never too rich 
31921, Key Deselected, B, never too rich and never too thin, never too rich 
31923, Key Selected, E, never too rich and never too thin, never too rich 
31954, Key Deselected, E, never too rich and never too thin, never too rich 
31971, Key Deselected, E, never too rich and never too thin, never too rich 
31988, Key Deselected, E, never too rich and never too thin, never too rich 
32005, Key Deselected, E, never too rich and never too thin, never too rich 
32021, Key Deselected, E, never too rich and never too thin, never too rich 
32038, Key Deselected, E, never too rich and never too thin, never too rich 
32054, Key Deselected, E, never too rich and never too thin, never too rich 
32072, Key Deselected, E, never too rich and never too thin, never too rich 
32088, Key Deselected, E, never too rich and never too thin, never too rich 
32105, Key Deselected, E, never too rich and never too thin, never too rich 
32121, Key Deselected, E, never too rich and never too thin, never too rich 
32138, Key Deselected, E, never too rich and never too thin, never too rich 
32154, Key Deselected, E, never too rich and never too thin, never too rich 
32171, Key Deselected, E, never too rich and never too thin, never too rich 
